#sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
2267 ngs,48.004166,-123.23067,516.6,4742.6,0.33,4.3,11.39,-42.48,48.0039797,-123.2319608,517.72
22670291,48.004166,-123.23067,516.6,4742.64,0.33,4.3,11.43,-42.44,48.0039797,-123.2319608,517.72
35440000,47.049999,-123.23,92,4812.31,0.55,0.81,36.22,27.14,47.0498168,-123.2312629,93.03
3544 ngs,47.049835,-123.22984,92,4812.3,0.63,0.82,36.22,27.24,47.0496528,-123.2311029,93.03
4506 ngs,47.109665,-123.22967,177,4803.71,0.03,0.18,48.44,28.59,47.1094819,-123.2309339,178.04
3544 ngs,47.226665,-123.22667,75,4815.4,0.23,0.16,18.11,10,47.22648,-123.2279358,76.05
35440000,47.226665,-123.22667,75,4815.41,0.23,0.16,18.12,10.01,47.22648,-123.2279358,76.05
2267 ngs,47.735832,-123.22633,738.8,4617.71,2.66,13.01,-20.81,-88.74,47.7356446,-123.2276113,740.03
22672003,47.735832,-123.22633,738.8,4617.71,2.66,13.01,-20.81,-88.74,47.7356446,-123.2276113,740.03
2267 ngs,47.092667,-123.22633,128,4811.3,0.09,0.26,42.46,28.29,47.0924841,-123.2275935,129.03
22670032,47.092667,-123.22633,128,4811.32,0.09,0.26,42.48,28.31,47.0924841,-123.2275935,129.03
4547 ngs,47.228168,-123.22533,75.8,4816,0.25,0.16,18.82,10.64,47.227983,-123.2265958,76.85
45472100,47.228168,-123.22533,75.8,4816,0.25,0.16,18.82,10.64,47.227983,-123.2265958,76.85
22670049,47.227333,-123.225,74.4,4815.62,0.55,0.16,18.09,10.36,47.227148,-123.2262657,75.45
4506 ngs,47.362167,-123.22483,151.5,4788.21,0.28,0.72,2.29,-13.89,47.3619812,-123.2260986,152.57
2267 ngs,47.227333,-123.22483,74.4,4815.6,0.36,0.16,18.07,10.15,47.227148,-123.2260957,75.45
2267 ngs,47.050335,-123.22433,94.5,4814.21,0.5,0.9,38.86,29.54,47.0501528,-123.2255927,95.53
2267 ngs,47.496834,-123.22034,340.8,4759,1.03,6.42,19.3,-11.85,47.4966471,-123.2216114,341.9
2267 ngs,47.997665,-123.21917,580.6,4728.5,0.69,4.72,17.61,-42.71,47.9974787,-123.2204604,581.72
22670292,47.998833,-123.21917,580.6,4728.5,0.57,4.57,17.5,-43.09,47.9986467,-123.2204604,581.72
51980106,47.691502,-123.213,1811.4,4391.51,15.38,30.8,87.62,-70.48,47.6913148,-123.2142792,1812.64
5198 ngs,47.691334,-123.21283,1811.4,4391.5,15.78,31.02,87.62,-69.85,47.6911468,-123.2141091,1812.64
2267 ngs,47.470833,-123.21167,234.7,4789,0.2,2.86,18.93,-4.61,47.4706463,-123.2129406,235.79
22670171,47.470833,-123.21167,234.7,4788.98,0.2,2.86,18.91,-4.63,47.4706463,-123.2129406,235.79
22670170,47.447166,-123.2115,271.3,4779.66,1.63,2.67,23.01,-3.43,47.4469795,-123.2127701,272.39
2267 ngs,47.447166,-123.21133,271.3,4779.71,1.75,2.67,23.06,-3.26,47.4469795,-123.2126001,272.39
4506 ngs,48.076832,-123.20966,124.5,4821.3,0.03,1.47,-37.37,-49.99,48.0766464,-123.2109508,125.61
22670059,47.163502,-123.2085,155.1,4807.3,0.67,0.15,40.42,23.66,47.163318,-123.2097642,156.15
2267 ngs,47.163334,-123.20834,155.1,4807.3,0.74,0.15,40.43,23.74,47.16315,-123.2096042,156.15
2267 ngs,47.422333,-123.20634,227.7,4784.5,0.07,1.68,16.65,-7.41,47.4221468,-123.2076094,228.78
4506 ngs,48.130333,-123.1985,29,4869.1,0,0.62,-23.84,-26.51,48.130148,-123.199791,30.1
4506 ngs,47.240334,-123.19666,90.6,4808.8,0.41,0.09,15.09,5.32,47.2401487,-123.1979252,91.65
22670172,47.496666,-123.1965,260.6,4776.35,0.34,5.69,11.94,-11.56,47.4964792,-123.1977707,261.69
2267 ngs,47.496666,-123.19633,260.6,4776.4,0.31,5.67,11.99,-11.56,47.4964792,-123.1976007,261.69
5198 ngs,47.843334,-123.19617,2127.8,4352.1,10.05,30.12,132.02,-67.53,47.8431471,-123.1974544,2129.13
51980113,47.843334,-123.19617,2127.8,4352.08,10.05,30.12,132,-67.55,47.8431471,-123.1974544,2129.13
22670293,47.984669,-123.195,759,4691.79,2.15,4.98,37.07,-41.67,47.9844827,-123.1962893,760.12
2267 ngs,47.984669,-123.19483,759,4691.8,2.33,4.98,37.08,-41.48,47.9844827,-123.1961193,760.12
2267 ngs,47.241333,-123.19434,92.1,4808.21,0.4,0.09,14.87,4.92,47.2411477,-123.1956052,93.15
22672004,47.743332,-123.193,528.5,4659.08,6,21.3,-44.96,-77.5,47.7431447,-123.1942808,529.73
2267 ngs,47.743332,-123.19283,528.5,4659.1,5.93,21.31,-44.94,-77.54,47.7431447,-123.1941107,529.73
22670294,47.965668,-123.1925,775.4,4689.28,0.75,4.71,41.33,-40.94,47.9654816,-123.1937886,776.54
2267 ngs,47.965668,-123.19234,775.4,4689.3,0.78,4.71,41.35,-40.89,47.9654816,-123.1936286,776.54
4506 ngs,47.413166,-123.19033,197.7,4785.3,0.51,1.23,9.02,-11.65,47.41298,-123.1915987,198.78
4506 ngs,47.185833,-123.18867,114.9,4815.6,0.14,0.12,34.3,21.54,47.1856486,-123.189934,115.95
5198 ngs,47.895668,-123.18767,2071.7,4375.5,8.37,34.09,133.42,-57.56,47.8954813,-123.188956,2072.99
51980112,47.895668,-123.18767,2071.7,4375.54,8.37,34.09,133.46,-57.52,47.8954813,-123.188956,2072.99
4547 ngs,47.212833,-123.18017,68.8,4820.8,0.17,0.09,22.85,15.31,47.2126481,-123.1814343,69.85
45472099,47.213001,-123.18017,68.8,4820.8,0.16,0.09,22.83,15.28,47.2128161,-123.1814343,69.85
35440000,47.101665,-123.18,36.9,4829.91,0.37,1.1,32.16,29.44,47.1014819,-123.1812623,37.94
3544 ngs,47.101665,-123.17983,36.9,4829.9,0.36,1.1,32.15,29.42,47.1014819,-123.1810923,37.94
2267 ngs,47.104332,-123.17883,42.4,4829.1,0.3,0.93,32.8,29.22,47.1041489,-123.1800923,43.44
22670033,47.1045,-123.17883,42.4,4829.11,0.32,0.93,32.8,29.24,47.1043169,-123.1800923,43.44
22670034,47.099167,-123.178,45.1,4828.21,0.6,1.15,33.21,29.85,47.098984,-123.1792622,46.13
2267 ngs,47.099167,-123.17783,45.1,4828.21,0.64,1.15,33.21,29.89,47.098984,-123.1790922,46.13
2267 ngs,47.059666,-123.17767,114.9,4812.21,0.11,0.86,42.31,30.25,47.0594836,-123.1789314,115.93
22670024,47.059666,-123.17767,114.9,4812.18,0.11,0.86,42.28,30.22,47.0594836,-123.1789314,115.93
4506 ngs,48.009834,-123.177,431.8,4760.1,0.35,2.93,2.23,-43.4,48.0096475,-123.1782895,432.9
2267 ngs,47.403332,-123.17567,196,4778.71,0.19,1.05,2.79,-18.18,47.4031461,-123.1769381,197.08
22670169,47.403332,-123.17567,196,4778.67,0.19,1.05,2.75,-18.22,47.4031461,-123.1769381,197.08
22672005,47.741669,-123.175,563,4658.39,3.7,20.92,-34.86,-73.98,47.7414817,-123.1762802,564.23
2267 ngs,47.741669,-123.17484,563,4658.4,3.77,20.83,-34.85,-73.99,47.7414817,-123.1761202,564.23
5198 ngs,47.941334,-123.17416,422.9,4743.9,6.65,13.42,-10.55,-38.38,47.9411475,-123.1754473,424.06
51980017,47.941502,-123.17416,422.9,4743.96,6.37,13.36,-10.5,-38.67,47.9413155,-123.1754473,424.06
2267 ngs,47.158833,-123.17167,51.2,4830.9,0.07,0.31,32.39,26.97,47.158649,-123.1729331,52.25
22670060,47.159,-123.17167,51.2,4830.86,0.07,0.31,32.34,26.91,47.158816,-123.1729331,52.25
2267 ngs,48.079834,-123.17133,69.8,4832.21,0.05,1.33,-43.6,-50.14,48.0796485,-123.1726199,70.9
22670282,48.079834,-123.17133,69.8,4832.21,0.05,1.33,-43.6,-50.14,48.0796485,-123.1726199,70.9
2267 ngs,48.105335,-123.17133,38.7,4853.6,0,0.85,-34.1,-37.64,48.1051498,-123.1726201,39.81
22670283,48.105499,-123.17133,38.7,4853.6,0,0.84,-34.11,-37.66,48.1053138,-123.1726201,39.81
4506 ngs,47.108833,-123.17,94.5,4818.8,0.16,0.38,38.16,27.99,47.1086498,-123.1712621,95.54
22670284,48.135502,-123.165,43.9,4869.48,0.12,0.52,-19.33,-23.67,48.1353173,-123.1662901,45
2267 ngs,48.135334,-123.16483,43.9,4869.5,0.12,0.52,-19.3,-23.63,48.1351493,-123.1661201,45
3598 ngs,47.333332,-123.16333,11.3,4809.21,0.65,0.68,-17.35,-17.3,47.3331469,-123.1645963,12.36
22670173,47.5075,-123.161,282.9,4775.03,0.93,4.85,16.52,-9.76,47.5073139,-123.16227,283.99
2267 ngs,47.507332,-123.16084,282.9,4775,0.83,4.79,16.5,-9.93,47.5071459,-123.16211,283.99
2267 ngs,47.180832,-123.15984,47.5,4829.9,0.35,0.15,28.27,23.38,47.1806476,-123.1611032,48.55
22670062,47.181,-123.15984,47.5,4829.91,0.33,0.15,28.26,23.36,47.1808156,-123.1611032,48.55
2267 ngs,47.334332,-123.15884,11,4809,0.22,0.61,-17.75,-18.16,47.3341469,-123.1601062,12.06
35980651,47.334999,-123.15884,11.3,4809.19,0.23,0.61,-17.52,-17.96,47.3348139,-123.1601062,12.36
2267 ngs,48.056667,-123.15884,118,4811.9,0.01,1.87,-46.96,-58.46,48.0564812,-123.1601294,119.09
22670023,48.056667,-123.15884,118,4811.85,0.01,1.87,-47.01,-58.51,48.0564812,-123.1601294,119.09
3544 ngs,47.186668,-123.15833,29.9,4830.5,0.39,0.23,22.91,20.14,47.1864835,-123.1595932,30.95
35440000,47.186668,-123.15833,29.9,4830.51,0.39,0.23,22.92,20.15,47.1864835,-123.1595932,30.95
22670035,47.102165,-123.15816,32.9,4830.19,1.19,0.87,31.16,29.49,47.1019819,-123.1594216,33.93
2267 ngs,47.102165,-123.158,32.9,4830.21,1.17,0.87,31.18,29.49,47.1019819,-123.1592616,33.93
2267 ngs,47.281334,-123.15733,74.4,4797.6,0.41,0.16,-4.81,-12.67,47.2811495,-123.1585951,75.46
35440000,47.281666,-123.15717,75,4797.41,0.43,0.16,-4.84,-12.76,47.2814815,-123.1584351,76.06
22670185,47.599998,-123.157,208.5,4763.21,3.46,16.74,-26.59,-30.02,47.5998114,-123.1582738,209.63
2267 ngs,47.599834,-123.15683,208.5,4763.21,3.39,16.69,-26.58,-30.13,47.5996474,-123.1581038,209.63
3544 ngs,47.334835,-123.15667,11,4809,0.13,0.57,-17.79,-18.34,47.3346499,-123.1579361,12.06
2267 ngs,47.167835,-123.15483,51.5,4831.1,0.17,0.17,31.87,26.37,47.1676508,-123.1560928,52.55
3544 ngs,47.281666,-123.15483,75,4797.4,0.51,0.16,-4.85,-12.69,47.2814815,-123.156095,76.06
2267 ngs,47.729332,-123.14367,442,4692.1,5.51,22.84,-37.35,-59.06,47.7291449,-123.1449489,443.22
22670215,47.729332,-123.14367,442,4692.07,5.51,22.84,-37.38,-59.09,47.7291449,-123.1449489,443.22
2267 ngs,47.248833,-123.14317,77.7,4799.4,0.03,0.04,0.94,-7.8,47.2486474,-123.144434,78.76
22670046,47.249001,-123.14317,77.7,4799.46,0.03,0.04,0.99,-7.75,47.2488154,-123.144434,78.76
22670047,47.245499,-123.1395,85.6,4799.83,0.01,0.03,4.11,-5.56,47.2453134,-123.1407639,86.65
2267 ngs,47.245335,-123.13934,85.6,4799.8,0.01,0.03,4.1,-5.57,47.2451494,-123.1406039,86.65
22670132,47.319668,-123.139,5.2,4809.51,1.12,0.55,-17.7,-16.62,47.3194832,-123.1402654,6.26
2267 ngs,47.319668,-123.13883,5.2,4809.5,1.08,0.55,-17.71,-16.67,47.3194832,-123.1400954,6.26
4506 ngs,48.063,-123.133,107.3,4817,0.02,1.54,-45.73,-56.34,48.0628143,-123.1342888,108.38
2267 ngs,47.110332,-123.13233,36.6,4828.8,0.29,0.31,30.17,26.62,47.1101487,-123.133591,37.64
22670036,47.1105,-123.13233,36.6,4828.78,0.28,0.3,30.14,26.56,47.1103167,-123.133591,37.64
4547 ngs,47.318832,-123.13167,9.1,4811.71,1.88,0.55,-14.22,-12.83,47.3186473,-123.1329351,10.16
45471236,47.318832,-123.13167,9.1,4811.71,1.88,0.55,-14.22,-12.83,47.3186473,-123.1329351,10.16
4506 ngs,47.236668,-123.131,79.5,4801.21,0.03,0.02,4.41,-4.56,47.2364825,-123.1322635,80.55
4506 ngs,47.288166,-123.129,106.1,4790,0.01,0.1,-3.25,-15.17,47.2879817,-123.1302645,107.16
2267 ngs,48.143333,-123.12666,6.7,4881.71,0.01,0.38,-19.28,-19.65,48.1431487,-123.1279492,7.79
22670285,48.143501,-123.12666,6.7,4881.74,0.01,0.38,-19.27,-19.63,48.1433167,-123.1279492,7.79
4506 ngs,47.169834,-123.12534,55.7,4826.9,0.04,0.04,28.79,22.55,47.1696497,-123.126602,56.75
22670174,47.520332,-123.123,274.9,4775.35,2.88,4.04,13.21,-11.02,47.5201461,-123.1242694,275.99
2267 ngs,47.520332,-123.12283,274.9,4775.4,2.88,4.02,13.26,-10.99,47.5201461,-123.1240994,275.99
4506 ngs,48.116333,-123.12067,32.7,4862,0,0.57,-28.54,-31.68,48.1161483,-123.1219588,33.78
22670133,47.328835,-123.116,6.1,4811.03,1.98,0.64,-16.73,-14.8,47.3286503,-123.1172649,7.16
2267 ngs,47.328835,-123.11584,6.1,4811,2.11,0.65,-16.76,-14.69,47.3286503,-123.1171049,7.16
2267 ngs,47.592167,-123.11483,171,4792,2.17,10.96,-8.66,-14.91,47.5919808,-123.1161022,172.11
22670184,47.592167,-123.11483,171,4791.96,2.17,10.96,-8.7,-14.95,47.5919808,-123.1161022,172.11
2267 ngs,47.123833,-123.11367,10.7,4835.4,1.17,0.46,27.56,27.98,47.1236495,-123.1149308,11.74
22670037,47.123833,-123.11367,10.7,4835.4,1.17,0.46,27.56,27.98,47.1236495,-123.1149308,11.74
2267 ngs,47.729832,-123.11317,318.5,4725.4,6.45,24.07,-42.18,-47.75,47.7296449,-123.1144481,319.69
22670214,47.73,-123.11317,318.5,4725.42,6.93,24.14,-42.18,-47.19,47.7298129,-123.1144481,319.69
35440000,47.386665,-123.11,2.1,4802.91,1.97,0.85,-31.3,-28.72,47.3864797,-123.1112659,3.17
35440000,47.031666,-123.11,153.9,4801.41,0.75,1.34,46.06,30.71,47.0314841,-123.1112588,154.94
3544 ngs,47.386665,-123.10983,2.1,4802.9,1.94,0.86,-31.31,-28.75,47.3864797,-123.1110959,3.17
3544 ngs,47.031666,-123.10983,153.9,4801.4,0.73,1.33,46.05,30.67,47.0314841,-123.1110888,154.94
45471093,47.387165,-123.1095,3,4804.5,1.71,0.86,-29.48,-27.25,47.3869797,-123.1107659,4.07
4547 ngs,47.387165,-123.10934,3,4804.5,1.66,0.86,-29.48,-27.3,47.3869797,-123.1106059,4.07
51980026,48.017334,-123.109,676.7,4708.53,0.58,6.18,25.5,-44.33,48.0171474,-123.1102878,677.79
22670286,48.126167,-123.109,12.5,4871.94,0.06,0.47,-25.72,-26.6,48.1259825,-123.1102886,13.58
5198 ngs,48.017334,-123.10883,676.7,4708.5,0.56,6.16,25.47,-44.4,48.0171474,-123.1101178,677.79
2267 ngs,48.126167,-123.10883,12.5,4871.9,0.05,0.48,-25.76,-26.64,48.1259825,-123.1101186,13.58
3598 ngs,47.211666,-123.10333,11,4814,0.17,0.08,-1.67,-2.67,47.2114809,-123.1045923,12.05
35980650,47.211666,-123.10333,11,4813.99,0.17,0.08,-1.68,-2.68,47.2114809,-123.1045923,12.05
3598 ngs,48.081665,-123.10333,55.5,4840.4,0.02,1.05,-39.99,-45.21,48.0814797,-123.1046181,56.57
35980659,48.081665,-123.10333,55.5,4840.39,0.02,1.05,-40,-45.22,48.0814797,-123.1046181,56.57
3544 ngs,47.259834,-123.10333,68,4798,0.07,0.02,-4.44,-12.06,47.2596503,-123.1045932,69.06
35440000,47.259998,-123.10333,68,4798.01,0.08,0.02,-4.45,-12.06,47.2598143,-123.1045932,69.06
2267 ngs,47.216331,-123.10284,10.4,4813.8,0.43,0.09,-2.48,-3.14,47.2161458,-123.1041023,11.45
5198 ngs,47.918667,-123.10267,662.8,4709,2.71,8.2,30.57,-33.54,47.9184805,-123.1039547,663.95
51980013,47.918667,-123.10267,662.8,4708.98,2.71,8.2,30.55,-33.56,47.9184805,-123.1039547,663.95
22670277,48.076668,-123.1005,57,4838.4,0.02,1.21,-41.08,-46.31,48.0764826,-123.101788,58.07
22670287,48.106167,-123.1005,37.5,4856.8,0.03,0.63,-31.34,-34.94,48.1059822,-123.1017882,38.57
2267 ngs,48.076668,-123.10033,57,4838.4,0.02,1.21,-41.08,-46.31,48.0764826,-123.101618,58.07
2267 ngs,48.106167,-123.10033,37.5,4856.8,0.03,0.63,-31.34,-34.94,48.1059822,-123.1016182,38.57
45471095,47.417999,-123.1,24.3,4793.5,1.19,1.1,-36.69,-37.16,47.4178134,-123.1012662,25.38
4547 ngs,47.417835,-123.09983,24.3,4793.5,0.9,1.1,-36.68,-37.43,47.4176494,-123.1010962,25.38
2267 ngs,47.982334,-123.09783,414.8,4762.9,0.92,3.47,2.26,-40.33,47.9821477,-123.0991168,415.91
22670270,47.982502,-123.09783,414.8,4762.85,0.88,3.46,2.2,-40.45,47.9823157,-123.0991168,415.91
4547 ngs,47.192665,-123.09766,33.5,4814.1,0.41,-0.01,7.08,3.68,47.1924802,-123.0989217,34.55
45472096,47.192665,-123.09766,33.5,4814.1,0.41,-0.01,7.08,3.68,47.1924802,-123.0989217,34.55
22670042,47.136333,-123.095,30.8,4831.21,0.35,0.15,28.44,25.45,47.1361492,-123.0962605,31.84
2267 ngs,47.136333,-123.09483,30.8,4831.21,0.36,0.14,28.44,25.45,47.1361492,-123.0960905,31.84
22670043,47.157501,-123.0945,64.6,4819.61,0.01,-0.01,25.36,18.03,47.1573168,-123.0957609,65.64
2267 ngs,47.157333,-123.09433,64.6,4819.6,0.01,-0.01,25.36,18.04,47.1571488,-123.0955909,65.64
3544 ngs,47.126667,-123.09333,7,4834.3,1.14,0.22,25.07,25.63,47.1264834,-123.0945902,8.04
35440000,47.126667,-123.09333,7,4834.31,1.14,0.22,25.08,25.64,47.1264834,-123.0945902,8.04
2267 ngs,47.335335,-123.09283,160,4774.5,0.19,0.53,-6.38,-23.8,47.3351505,-123.0940944,161.06
22670137,47.335499,-123.09283,160,4774.46,0.2,0.53,-6.44,-23.84,47.3353145,-123.0940944,161.06
2267 ngs,47.346832,-123.09133,66.8,4791.21,0.12,0.32,-19.45,-26.59,47.3466473,-123.0925946,67.86
22670136,47.347,-123.09133,66.8,4791.21,0.11,0.32,-19.47,-26.61,47.3468153,-123.0925946,67.86
2267 ngs,47.126335,-123.09133,7.3,4834.4,0.78,0.19,25.29,25.43,47.1261514,-123.0925902,8.34
4506 ngs,47.351501,-123.0905,76.3,4788.21,0.23,0.35,-19.95,-28.02,47.3513163,-123.0917647,77.36
22670271,47.962334,-123.0885,556.9,4734.6,2.05,4.4,19.58,-37.02,47.9621476,-123.0897859,558.01
2267 ngs,47.962334,-123.08833,556.9,4734.6,2.14,4.39,19.58,-36.94,47.9621476,-123.0896159,558.01
2267 ngs,47.734333,-123.08567,195.7,4757.6,4.15,25.77,-48.26,-40.52,47.734146,-123.0869475,196.87
22670213,47.734501,-123.08567,195.7,4757.6,4.32,25.85,-48.27,-40.28,47.734314,-123.0869475,196.87
2267 ngs,47.583832,-123.08466,198.1,4792.21,3.21,6.78,0.66,-11.8,47.583646,-123.085931,199.2
22670183,47.583832,-123.08466,198.1,4792.21,3.21,6.78,0.66,-11.8,47.583646,-123.085931,199.2
22670039,47.102001,-123.0845,9.4,4834.78,0.06,0.21,28.51,27.72,47.1018178,-123.0857595,10.44
2267 ngs,47.101833,-123.08434,9.4,4834.8,0.05,0.21,28.55,27.74,47.1016498,-123.0855994,10.44
3544 ngs,47.099834,-123.08334,3,4835.5,0.03,0.28,27.46,27.42,47.0996509,-123.0845994,4.04
35440000,47.099998,-123.08334,3,4835.51,0.03,0.28,27.45,27.42,47.0998148,-123.0845994,4.04
22670269,47.993168,-123.0825,433.7,4761.76,0.33,2.99,5.97,-39.83,47.9929817,-123.0837868,434.8
2267 ngs,47.993168,-123.08234,433.7,4761.8,0.33,2.98,6.01,-39.8,47.9929817,-123.0836268,434.8
4506 ngs,48.037498,-123.0795,246.3,4800.71,0.3,2.56,-16.86,-41.91,48.0373117,-123.0807872,247.37
2267 ngs,47.947334,-123.07816,715.1,4707.4,0.56,4.3,42.51,-33.55,47.9471476,-123.0794451,716.22
22670272,47.947498,-123.07816,715.1,4707.46,0.51,4.3,42.56,-33.55,47.9473116,-123.0794451,716.22
5198 ngs,47.660835,-123.07584,1432.4,4529.1,14.3,26.98,111.16,-9.28,47.6606485,-123.0771141,1433.56
51980107,47.660835,-123.07584,1432.4,4529.07,14.3,26.98,111.13,-9.31,47.6606485,-123.0771141,1433.56
4547 ngs,47.347668,-123.07217,10.6,4800.8,0.26,0.47,-27.27,-27.74,47.3474835,-123.0734341,11.66
45471235,47.347668,-123.07217,10.6,4800.8,0.26,0.47,-27.27,-27.74,47.3474835,-123.0734341,11.66
4506 ngs,47.234665,-123.07,62.9,4796.4,0.02,0.01,-5.34,-12.45,47.2344793,-123.0712619,63.96
22670021,47.041332,-123.067,135.9,4807.12,0.92,0.65,45.35,31.51,47.0411499,-123.0682576,136.94
2267 ngs,47.041332,-123.06683,135.9,4807.1,0.9,0.64,45.33,31.46,47.0411499,-123.0680876,136.94
22670138,47.229332,-123.0625,12.8,4806.25,0.09,0,-10.46,-11.83,47.2291464,-123.0637616,13.85
2267 ngs,47.229332,-123.06233,12.8,4806.3,0.09,0,-10.41,-11.78,47.2291464,-123.0635916,13.85
4547 ngs,47.448334,-123.06033,82.2,4775.9,0.47,0.7,-39.17,-47.32,47.4481482,-123.0615956,83.28
4506 ngs,47.288334,-123.06017,82.5,4786.8,0.17,0.04,-13.74,-22.89,47.2881503,-123.0614327,83.57
4506 ngs,47.403831,-123.06,133.9,4762.5,0.34,0.41,-32.61,-47.04,47.4036458,-123.0612648,134.98
51980094,47.706001,-123.05933,1737.7,4452.91,16.72,45.99,125,-8.3,47.7058142,-123.0606056,1738.84
22671099,47.450668,-123.059,0.9,4791.91,0.46,1.17,-48.45,-46.92,47.4504822,-123.0602656,1.98
2267 ngs,47.450668,-123.05883,0.9,4791.9,0.46,1.17,-48.46,-46.93,47.4504822,-123.0600956,1.98
51980114,47.8675,-123.058,1914.1,4436.18,10.64,32.08,148.07,-25,47.8673135,-123.0592817,1915.31
5198 ngs,47.867332,-123.05783,1914.1,4436.21,10.98,32.09,148.12,-24.6,47.8671455,-123.0591117,1915.31
4792 ngs,48.089169,-123.05766,31.1,4852.3,0.02,0.75,-36.29,-39.05,48.0889839,-123.058947,32.15
47920015,48.089169,-123.05766,31.1,4852.31,0.02,0.75,-36.28,-39.04,48.0889839,-123.058947,32.15
2267 ngs,48.064167,-123.05566,60,4842.9,0.04,1.32,-34.52,-39.97,48.0639813,-123.0569468,61.06
22670276,48.064167,-123.05566,60,4842.85,0.04,1.32,-34.57,-40.02,48.0639813,-123.0569468,61.06
4547 ngs,47.434834,-123.05434,131,4762.1,0.04,0.55,-36.7,-50.96,47.4346484,-123.0556052,132.08
3544 ngs,47.451668,-123.05334,4,4789.9,0.5,1.12,-49.59,-48.43,47.4514822,-123.0546055,5.08
35440000,47.451668,-123.05334,4,4789.91,0.5,1.12,-49.58,-48.42,47.4514822,-123.0546055,5.08
22670020,47.044498,-123.053,125.9,4809.58,0.58,0.55,44.44,31.29,47.0443159,-123.0542573,126.93
2267 ngs,47.044334,-123.05283,125.9,4809.6,0.57,0.55,44.47,31.32,47.0441519,-123.0540873,126.93
4506 ngs,47.146,-123.05117,32.2,4811.6,0.09,-0.07,8.39,4.76,47.1458159,-123.0524294,33.24
2267 ngs,47.364334,-123.04967,1.5,4793.8,0.49,0.42,-38.58,-37.84,47.3641494,-123.0509338,2.57
22671100,47.364334,-123.04967,1.5,4793.76,0.49,0.42,-38.62,-37.88,47.3641494,-123.0509338,2.57
4506 ngs,47.088333,-123.04867,41.1,4824.8,0.13,0.11,29.54,25.12,47.08815,-123.0499281,42.14
2267 ngs,47.087666,-123.04733,48.8,4823.1,0.09,0.09,30.28,24.93,47.087483,-123.048588,49.84
22670040,47.087666,-123.04733,48.8,4823.1,0.09,0.09,30.28,24.93,47.087483,-123.048588,49.84
22670216,47.741669,-123.0455,138.7,4788.82,3.4,23.68,-35.28,-23.92,47.741482,-123.0467768,139.85
2267 ngs,47.741669,-123.04533,138.7,4788.8,3.41,23.65,-35.3,-23.96,47.741482,-123.0466068,139.85
22670182,47.570667,-123.045,201.2,4799.39,0.21,2.67,9.98,-9.94,47.5704814,-123.0462692,202.29
2267 ngs,47.570667,-123.04483,201.2,4799.4,0.21,2.67,9.99,-9.93,47.5704814,-123.0460992,202.29
4547 ngs,47.361832,-123.04467,4.2,4791,0.61,0.4,-40.32,-39.79,47.3616475,-123.0459336,5.27
45471088,47.362,-123.04467,4.2,4791,0.67,0.4,-40.34,-39.75,47.3618155,-123.0459336,5.27
22670139,47.249001,-123.044,10.4,4801.53,0.05,0.02,-17.7,-18.81,47.248815,-123.0452615,11.46
2267 ngs,47.248833,-123.04383,10.4,4801.5,0.05,0.02,-17.71,-18.82,47.248647,-123.0450915,11.46
3544 ngs,47.374832,-123.04333,2.1,4789.1,0.3,0.56,-44.05,-43.42,47.3746473,-123.0445938,3.18
35440000,47.375,-123.04333,2.1,4789.11,0.27,0.56,-44.05,-43.46,47.3748153,-123.0445938,3.18
22670268,47.988335,-123.043,331,4789.53,1.51,3.69,2.51,-29.79,47.9881487,-123.0442857,332.09
2267 ngs,47.988335,-123.04283,331,4789.5,1.42,3.69,2.48,-29.91,47.9881487,-123.0441157,332.09
4547 ngs,47.375332,-123.04266,2.7,4790.71,0.32,0.56,-42.3,-41.72,47.3751473,-123.0439238,3.78
45471089,47.3755,-123.04266,2.7,4790.71,0.33,0.56,-42.31,-41.73,47.3753153,-123.0439238,3.78
51980055,47.783333,-123.041,589.2,4709,6.04,13.5,20.07,-27.09,47.7831463,-123.0422782,590.36
5198 ngs,47.783333,-123.04083,589.2,4709,5.97,13.47,20.07,-27.19,47.7831463,-123.0421082,590.36
4547 ngs,47.383667,-123.04034,99,4769.5,0.65,0.32,-34.56,-44.81,47.3834822,-123.0416039,100.08
45471103,47.383667,-123.04034,99,4769.5,0.65,0.32,-34.56,-44.81,47.3834822,-123.0416039,100.08
5198 ngs,47.827332,-123.03933,769.1,4685,2.12,12,47.57,-25.32,47.8271454,-123.0406098,770.29
4547 ngs,47.428665,-123.03767,137.1,4757.6,0.07,0.43,-38.77,-53.81,47.4284796,-123.0389346,138.18
45471107,47.428665,-123.03767,137.1,4757.6,0.07,0.43,-38.77,-53.81,47.4284796,-123.0389346,138.18
45471109,47.453667,-123.0365,13.7,4789.21,1.19,0.97,-47.47,-46.86,47.4534813,-123.037765,14.79
4547 ngs,47.453667,-123.03633,13.7,4789.21,1.27,0.97,-47.47,-46.78,47.4534813,-123.037595,14.79
4547 ngs,47.394833,-123.03433,131,4761.8,0.2,0.39,-33.39,-47.66,47.3946481,-123.0355939,132.08
45471104,47.394833,-123.03433,131,4761.8,0.2,0.39,-33.39,-47.66,47.3946481,-123.0355939,132.08
22670209,47.685833,-123.028,95.7,4808.78,2.28,16.18,-23.55,-15.94,47.6856465,-123.0292738,96.82
