sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
9021 157,44.947666,-110.71367,2133.3,3978.26,0.65,2.45,21.65,-215.58,44.9476014,-110.714436,2134.56
2661 ngs,44.065834,-110.71333,2065.6,3917.3,0.12,2.06,19.63,-210.94,44.065771,-110.7140972,2066.87
26610059,44.065834,-110.71333,2065.6,3917.32,0.12,2.06,19.65,-210.92,44.065771,-110.7140972,2066.87
2661 ngs,44.027332,-110.71333,2063.5,3923.6,0.11,2.26,28.77,-201.38,44.0272692,-110.7140975,2064.77
26610054,44.0275,-110.71333,2063.5,3923.62,0.1,2.27,28.77,-201.38,44.0274372,-110.7140975,2064.77
2150 ngs,44.244335,-110.71284,2591.1,3809.6,0.02,1.21,57.71,-232.55,44.244271,-110.7136055,2592.52
21501251,44.244499,-110.71284,2591.1,3809.64,0.02,1.21,57.73,-232.52,44.244435,-110.7136055,2592.52
2661 ngs,44.019165,-110.71167,2062.9,3924.21,0.34,2.16,29.93,-200.02,44.0191023,-110.7124376,2064.16
26610053,44.019165,-110.71167,2062.9,3924.22,0.34,2.16,29.94,-200.01,44.0191023,-110.7124376,2064.16
4687 ngs,44.3605,-110.71,2375,3859.35,0.1,0.62,30.36,-236.27,44.3604363,-110.7107651,2376.38
26610052,44.009167,-110.71,2063.2,3922.72,0.02,2.15,29.44,-200.88,44.0091044,-110.7107676,2064.45
26610060,44.036667,-110.71,2062.3,3919.62,1.41,2.54,23.57,-204.86,44.0366043,-110.7107673,2063.57
2661 ngs,44.009167,-110.70983,2063.2,3922.71,0.02,2.15,29.43,-200.89,44.0091044,-110.7105976,2064.45
2661 ngs,44.036667,-110.70983,2062.3,3919.6,1.46,2.54,23.55,-204.83,44.0366043,-110.7105973,2063.57
2661 ngs,44.132332,-110.70917,2120.5,3910,0.17,1.22,23.24,-214.27,44.1322687,-110.7099364,2121.77
26610066,44.1325,-110.70917,2120.5,3910.03,0.18,1.22,23.25,-214.25,44.1324367,-110.7099364,2121.77
9683157,44.966667,-110.70834,1902,4018.69,4.25,4.88,-10.92,-216.22,44.9666025,-110.7091059,1903.24
21501277,44.448334,-110.707,2442.7,3853.28,0.07,0.9,37.2,-236.75,44.4482704,-110.7077648,2444.11
9021 475,44.966167,-110.707,2004.1,4005.08,0.4,3.08,6.98,-215.41,44.9661025,-110.7077659,2005.34
4687HG13,44.387001,-110.70683,2374.7,3862.28,0.01,0.64,30.8,-235.87,44.3869374,-110.707595,2376.08
2150 ngs,44.448334,-110.70683,2442.7,3853.3,0.07,0.9,37.22,-236.73,44.4482705,-110.7075948,2444.11
9021L 10,44.448166,-110.70667,2443.5,3852.53,0.07,0.89,36.72,-237.33,44.4481025,-110.7074348,2444.91
4687H001,44.808334,-110.70367,2522.2,3882.89,1.79,1.88,58.72,-221.4,44.8082692,-110.7044347,2523.54
3598 ngs,44.979832,-110.70333,1885.8,4024.5,2.52,4.19,-11.3,-217.2,44.9797676,-110.7040958,1887.02
4687HG29,44.5065,-110.7025,2419.2,3858.35,0.29,1.05,29.77,-241.19,44.5064365,-110.7032646,2420.63
4687 ngs,44.701168,-110.70216,2621.5,3846.31,2.18,3.67,62.44,-226.59,44.7011032,-110.7029243,2622.89
764 ngs,44.090332,-110.70167,2064.1,3928,0.86,1.6,27.65,-202.47,44.0902692,-110.7024366,2065.35
9021 158,44.726665,-110.70167,2306.7,3924.8,0.02,0.7,41.63,-217.38,44.7266,-110.7024343,2308.04
2150 ngs,44.432835,-110.70033,2384.8,3862.9,0.11,1.11,30.39,-236.85,44.4327716,-110.7010947,2386.19
35781632,44.976665,-110.7,1900.4,4024.26,0.97,3.73,-6.75,-216.3,44.9766006,-110.7007657,1901.61
3578 ngs,44.454834,-110.69984,2517.6,3836.21,0.95,0.87,42.62,-238.84,44.4547706,-110.7006047,2519.01
2150 ngs,44.976334,-110.69917,1901.6,4024.8,0.49,3.66,-5.81,-216.05,44.9762696,-110.6999357,1902.81
21501400,44.976334,-110.69917,1901.6,4024.78,0.49,3.66,-5.83,-216.07,44.9762696,-110.6999357,1902.81
96838,44.946667,-110.699,1902,4023.72,4.05,5.78,-4.08,-208.68,44.9466026,-110.6997655,1903.24
9021 Y 8,44.976665,-110.6985,1901.8,4023.73,0.43,3.61,-6.85,-217.22,44.9766006,-110.6992656,1903.02
2150 ngs,44.598335,-110.69783,2229.9,3911.4,0.48,0.93,16.18,-233.55,44.598271,-110.6985944,2231.23
4687B159,44.709499,-110.69783,2458.2,3889.82,0.27,1.25,54.88,-220.25,44.7094342,-110.6985942,2459.57
9021 157,44.737667,-110.6975,2277.9,3932.69,0.28,0.75,39.65,-215.83,44.737602,-110.6982642,2279.22
4687HG16,44.3195,-110.69667,2531,3819.25,0.12,0.87,42.04,-241.75,44.3194366,-110.6974349,2532.41
764 ngs,44.736668,-110.69667,2306.4,3925.5,0.06,0.63,41.33,-217.67,44.736603,-110.6974341,2307.72
764A028,44.736668,-110.69667,2306.4,3925.47,0.06,0.63,41.3,-217.7,44.736603,-110.6974341,2307.72
3578 ngs,44.741669,-110.69667,2281.1,3931.21,0.29,0.75,38.79,-217.03,44.741604,-110.6974341,2282.41
35781979,44.741669,-110.69667,2281.1,3931.16,0.29,0.75,38.74,-217.08,44.741604,-110.6974341,2282.41
764 ngs,44.979832,-110.69667,1920.2,4025.9,0.62,3.28,0.7,-211.87,44.9797677,-110.6974356,1921.41
764A027,44.98,-110.69667,1920.2,4025.87,0.65,3.28,0.66,-211.88,44.9799357,-110.6974356,1921.41
4687HG32,44.623333,-110.69583,2287.2,3901.19,0.53,0.79,21.36,-234.86,44.6232688,-110.6965943,2288.55
21500200,44.733334,-110.695,2280.5,3931.91,0.09,0.76,40.06,-215.89,44.733269,-110.6957641,2281.83
2150 ngs,44.733334,-110.69483,2280.5,3931.9,0.09,0.76,40.05,-215.9,44.733269,-110.6955941,2281.83
2150 ngs,44.408333,-110.69466,2375,3861.3,0.95,1.15,27.98,-237.27,44.4082697,-110.6954247,2376.38
21501215,44.408333,-110.69466,2375,3861.32,0.95,1.15,28,-237.25,44.4082697,-110.6954247,2376.38
4687 ngs,44.654835,-110.6945,2329.2,3899.85,0.92,0.95,30.11,-230.26,44.6547706,-110.6952642,2330.56
764 ngs,44.018833,-110.69334,2135.7,3903.9,0.64,1.39,32.09,-206.48,44.0187711,-110.694107,2136.95
764T053,44.018833,-110.69334,2135.7,3903.87,0.64,1.39,32.06,-206.51,44.0187711,-110.694107,2136.95
2150 ngs,44.026165,-110.69283,2205.8,3891.4,0.26,1.25,40.53,-206.41,44.026103,-110.6935969,2207.05
21501313,44.026165,-110.69283,2205.8,3891.4,0.26,1.25,40.53,-206.41,44.026103,-110.6935969,2207.05
21501302,44.094166,-110.6925,2074.8,3917.29,0.18,1.54,19.89,-212.17,44.0941036,-110.6932663,2076.06
26610009,44.002499,-110.6925,2063.5,3919.42,0.01,1.83,26.83,-203.84,44.0024372,-110.6932671,2064.73
2150 ngs,44.094166,-110.69234,2074.8,3917.3,0.18,1.54,19.9,-212.16,44.0941036,-110.6931063,2076.06
2661 ngs,44.002335,-110.69234,2063.5,3919.4,0.01,1.83,26.83,-203.85,44.0022732,-110.6931071,2064.73
764 ngs,44.046665,-110.69167,2237.8,3886.1,0.39,1.13,43.23,-207.27,44.0466029,-110.6924367,2239.07
764T051,44.046665,-110.69167,2237.8,3886.07,0.39,1.13,43.2,-207.3,44.0466029,-110.6924367,2239.07
2661 ngs,44.129833,-110.69167,2129,3906.5,0.23,1.05,22.58,-215.99,44.1297703,-110.692436,2130.27
26610067,44.130001,-110.69167,2129,3906.53,0.26,1.05,22.6,-215.94,44.1299383,-110.692436,2130.27
2150 ngs,44.992168,-110.69167,1716,4060.3,0.84,6.86,-28.94,-214.82,44.9921038,-110.6924355,1717.21
21501402,44.992168,-110.69167,1716,4060.35,0.84,6.86,-28.89,-214.77,44.9921038,-110.6924355,1717.21
764 ngs,44.032833,-110.69167,2225,3888.1,0.3,1.18,42.54,-206.57,44.032771,-110.6924368,2226.26
764T052,44.032833,-110.69167,2225,3888.07,0.3,1.18,42.51,-206.6,44.032771,-110.6924368,2226.26
9021 176,44.731167,-110.69133,2281.1,3930.58,0.17,0.78,39.11,-216.8,44.7311021,-110.692094,2282.43
764T257,44.075832,-110.69,2084.2,3912.47,0.52,1.91,19.63,-212.78,44.0757698,-110.6907664,2085.47
2661 ngs,44.054165,-110.68983,2218.6,3889.21,0.63,1.21,39.75,-208.29,44.0541029,-110.6905966,2219.88
764 ngs,44.075832,-110.68983,2084.2,3912.5,0.54,1.92,19.66,-212.72,44.0757698,-110.6905964,2085.47
90215276,44.449165,-110.6895,2461.5,3846.62,0.25,0.76,36.26,-239.75,44.4491019,-110.6902645,2462.92
764 ngs,44.007332,-110.68833,2085.1,3913.71,0.08,1.66,27.34,-205.85,44.0072704,-110.689097,2086.34
2150 ngs,44.964668,-110.68716,1830.3,4038.9,0.42,4.49,-12.63,-214.11,44.9646037,-110.6879252,1831.53
21502900,44.964668,-110.68716,1830.3,4038.85,0.42,4.49,-12.68,-214.16,44.9646037,-110.6879252,1831.53
2150 ngs,44.007168,-110.68667,2087,3914.3,0.09,1.66,28.53,-204.86,44.0071064,-110.6874369,2088.24
21501314,44.007168,-110.68667,2087,3914.32,0.09,1.66,28.55,-204.84,44.0071064,-110.6874369,2088.24
764T257,44.086834,-110.685,2071.1,3919.57,0.58,1.89,21.7,-209.2,44.0867719,-110.6857662,2072.37
764 ngs,44.086834,-110.68483,2071.1,3919.6,0.56,1.9,21.73,-209.18,44.0867719,-110.6855962,2072.37
21501312,44.108833,-110.6845,2077.2,3917.85,0.56,1.61,19.87,-212.02,44.1087707,-110.6852659,2078.46
2150 ngs,44.108833,-110.68433,2077.2,3917.8,0.53,1.62,19.82,-212.09,44.1087707,-110.6850959,2078.46
58785110,44.077332,-110.68367,2088.5,3914.1,0.74,2.13,22.45,-210,44.07727,-110.6844362,2089.77
4687B161,44.692165,-110.68367,2602.9,3854.14,0.38,2.14,65.35,-224.93,44.6921005,-110.6844339,2604.28
2150 ngs,44.449665,-110.68333,2445.4,3850.4,0.29,0.86,35.04,-239.04,44.4496021,-110.6840944,2446.82
21501276,44.449665,-110.68333,2445.4,3850.41,0.29,0.86,35.05,-239.03,44.4496021,-110.6840944,2446.82
35980233,44.023335,-110.68,2236,3884.19,0.77,1.15,42.88,-207.02,44.0232736,-110.6807666,2237.26
3598 ngs,44.023335,-110.67983,2236,3884.21,0.83,1.15,42.9,-206.94,44.0232736,-110.6805966,2237.26
2150 ngs,44.248665,-110.67966,2562.1,3814.3,0.02,1.15,53.08,-234,44.2486017,-110.6804245,2563.49
21501252,44.248665,-110.67966,2562.1,3814.25,0.02,1.15,53.03,-234.05,44.2486017,-110.6804245,2563.49
4687HG96,44.880001,-110.67917,2471.6,3909.24,0.97,2.02,63,-212.16,44.8799366,-110.6799344,2472.92
4687HG31,44.567165,-110.67867,2251.5,3900.1,0.08,1.31,14.35,-237.81,44.5671016,-110.6794341,2252.88
2150 ngs,44.957333,-110.67717,1848.9,4035.1,0.2,4.48,-10.03,-213.83,44.9572688,-110.6779347,1850.14
21502800,44.9575,-110.67717,1848.9,4035.15,0.21,4.48,-10,-213.79,44.9574358,-110.6779347,1850.14
2661 ngs,44.132332,-110.67667,2135.4,3906,0.05,1.21,23.83,-215.48,44.1322698,-110.6774355,2136.67
26610068,44.1325,-110.67667,2135.4,3906.03,0.05,1.21,23.84,-215.46,44.1324378,-110.6774355,2136.67
4687HG95,44.835335,-110.67667,2532.8,3890.98,0.66,1.61,67.63,-215.08,44.8352706,-110.6774341,2534.15
764 ngs,44.000332,-110.67667,2062,3917.1,0.49,2.11,24.25,-205.5,44.0002709,-110.6774367,2063.24
764T055,44.000332,-110.67667,2062,3917.07,0.49,2.11,24.22,-205.53,44.0002709,-110.6774367,2063.24
4687H002,44.835499,-110.6765,2532.8,3890.69,0.63,1.61,67.33,-215.41,44.8354346,-110.6772641,2534.15
4687 ngs,44.283833,-110.67467,2566.4,3811.08,0.03,1.11,48.01,-239.58,44.2837701,-110.6754344,2567.79
2150 ngs,44.385334,-110.66883,2375,3859.4,0.62,0.85,28.17,-237.72,44.3852714,-110.6695942,2376.39
4687B153,44.720665,-110.66866,2311.9,3924.21,0.02,0.88,43.18,-216.22,44.7206004,-110.6694235,2313.24
764 ngs,44.204834,-110.66833,2350,3857.6,0.67,0.94,35,-227.96,44.2047714,-110.6690946,2351.33
764C681,44.205002,-110.66833,2350,3857.57,0.68,0.94,34.95,-227.99,44.2049394,-110.6690946,2351.33
5878 ngs,44.165001,-110.66634,2202.8,3894.54,0.05,0.96,30.18,-216.92,44.1649388,-110.6671049,2204.08
2661 ngs,44.100834,-110.66583,2076.9,3919,0.21,2.79,21.65,-209.37,44.1007724,-110.6665955,2078.18
21501212,44.100834,-110.66583,2076.9,3919.69,0.21,2.79,22.34,-208.68,44.1007724,-110.6665955,2078.18
9021S 13,44.136166,-110.6655,2097.9,3915.24,0.28,1.9,21.16,-213.03,44.1361041,-110.6662651,2099.17
21501209,44.165333,-110.6655,2202.2,3894.8,0.06,0.97,30.23,-216.78,44.1652709,-110.6662649,2203.48
9021Q 13,44.187832,-110.6655,2306.3,3870.86,0.12,0.83,36.33,-222.4,44.1877696,-110.6662647,2307.61
4687B165,44.744667,-110.6655,2318,3922.57,0.02,0.77,41.25,-218.95,44.7446022,-110.6662633,2319.32
2150 ngs,44.135334,-110.66534,2097.6,3915.5,0.3,1.93,21.41,-212.7,44.1352721,-110.6661052,2098.87
2150 ngs,44.165333,-110.66534,2202.2,3894.8,0.06,0.97,30.23,-216.78,44.1652709,-110.6661049,2203.48
2150 ngs,44.187832,-110.66534,2306.1,3871.1,0.13,0.83,36.51,-222.19,44.1877697,-110.6661047,2307.41
4687 ngs,44.188,-110.66534,2306.1,3870.87,0.14,0.83,36.26,-222.43,44.1879377,-110.6661047,2307.41
2150 ngs,44.211666,-110.66534,2395.4,3850.1,0.32,0.95,40.87,-227.5,44.2116034,-110.6661045,2396.73
21501207,44.211666,-110.66534,2395.4,3850.06,0.32,0.95,40.83,-227.54,44.2116034,-110.6661045,2396.73
90211277,44.164665,-110.66517,2201.9,3894.37,0.05,0.97,29.76,-217.22,44.1646029,-110.6659349,2203.18
26610011,44.135834,-110.665,2097.9,3915.03,0.31,1.93,20.98,-213.15,44.1357721,-110.6657651,2099.17
2661 ngs,44.135834,-110.66483,2097.9,3915,0.32,1.94,20.95,-213.16,44.1357722,-110.6655951,2099.17
2150 ngs,44.114666,-110.66383,2088.8,3916.9,0.32,2.64,21.96,-210.43,44.1146044,-110.6645953,2090.08
21501211,44.114666,-110.66383,2088.8,3916.92,0.32,2.64,21.98,-210.41,44.1146044,-110.6645953,2090.08
4687HG35,44.483002,-110.66367,2612.1,3821.97,0.17,1.12,54.95,-237.59,44.4829396,-110.6644341,2613.56
764 ngs,44.136665,-110.66333,2102.8,3915.6,0.15,1.95,22.99,-211.83,44.1366032,-110.6640951,2104.07
764C682,44.136665,-110.66333,2102.8,3915.57,0.15,1.95,22.96,-211.86,44.1366032,-110.6640951,2104.07
2150 ngs,44.430332,-110.66217,2596.6,3820.1,0.04,1.15,53.07,-237.84,44.4302696,-110.662934,2598.03
21501275,44.4305,-110.66217,2596.6,3820.06,0.04,1.15,53.02,-237.89,44.4304376,-110.662934,2598.03
2150 ngs,44.360332,-110.66167,2375.3,3858.1,0.11,0.62,29.22,-237.44,44.3602695,-110.662434,2376.68
21501217,44.3605,-110.66167,2375.3,3858.05,0.11,0.62,29.16,-237.51,44.3604375,-110.662434,2376.68
4687HG52,44.639999,-110.65517,2421.3,3875.71,0.51,0.93,35.69,-235.4,44.6399353,-110.6559334,2422.7
35781624,44.233334,-110.655,2356.7,3856.86,0.81,1.32,33.74,-229.44,44.2332715,-110.655764,2358.05
3578 ngs,44.233334,-110.65483,2356.7,3856.9,0.76,1.32,33.78,-229.45,44.2332715,-110.655594,2358.05
4687HG17,44.311668,-110.65383,2375.9,3850.6,0.08,0.88,26.31,-240.19,44.3116057,-110.6545938,2377.26
2661 ngs,44.088333,-110.65334,2198.8,3891.6,0.74,2.73,32.95,-211.24,44.088272,-110.6541052,2200.09
26610135,44.088333,-110.65334,2198.8,3891.62,0.74,2.73,32.97,-211.22,44.088272,-110.6541052,2200.09
90211177,44.231167,-110.652,2359.2,3861.21,0.31,1.19,39.06,-225.03,44.2311046,-110.6527639,2360.54
2150 ngs,44.344833,-110.65034,2375.3,3856.21,0.29,0.67,28.73,-237.7,44.3447708,-110.6511038,2376.67
21501218,44.345001,-110.65034,2375.3,3856.21,0.29,0.67,28.72,-237.71,44.3449388,-110.6511038,2376.67
21501206,44.243832,-110.647,2361.6,3859.04,0.48,1.26,36.48,-227.64,44.2437696,-110.6477637,2362.95
2150 ngs,44.243832,-110.64684,2361.6,3859,0.44,1.26,36.44,-227.72,44.2437696,-110.6476037,2362.96
9021 T 9,44.712502,-110.64516,2364.5,3910.76,0.14,0.82,46.68,-218.55,44.7124377,-110.6459229,2365.84
21500803,44.713001,-110.645,2363.7,3911.1,0.14,0.82,46.73,-218.41,44.7129367,-110.6457629,2365.04
2150 ngs,44.712833,-110.64484,2363.7,3911.1,0.16,0.82,46.74,-218.37,44.7127687,-110.6456029,2365.04
4687HG50,44.502499,-110.64417,2617.9,3822.96,0.04,1.17,55.96,-237.3,44.5024369,-110.6449338,2619.37
764 ngs,44.449833,-110.64167,2550.6,3830.3,0.03,0.77,47.33,-238.83,44.4497711,-110.6424337,2552.05
764C677,44.450001,-110.64167,2550.6,3830.28,0.03,0.77,47.3,-238.87,44.4499391,-110.6424337,2552.05
2150 ngs,44.603832,-110.64034,2519.5,3850.21,0.12,1.06,43.72,-238.59,44.6037689,-110.6411033,2520.91
26610136,44.095833,-110.64,2475.6,3834.12,0.79,3.16,60.08,-214.56,44.0957724,-110.6407648,2476.92
2661 ngs,44.095833,-110.63983,2475.6,3834.1,0.75,3.14,60.06,-214.64,44.0957724,-110.6405948,2476.92
2150 ngs,44.433834,-110.63866,2556.7,3829.5,0,0.81,49.86,-236.98,44.4337722,-110.6394236,2558.14
21501274,44.433834,-110.63866,2556.7,3829.48,0,0.81,49.84,-237,44.4337722,-110.6394236,2558.14
9021N 13,44.265167,-110.63683,2359.5,3860.78,0.15,1.36,35.64,-228.47,44.2651051,-110.6375934,2360.87
2150 ngs,44.264832,-110.63667,2359.8,3861,0.15,1.36,35.99,-228.16,44.2647701,-110.6374333,2361.17
21501205,44.264999,-110.63667,2359.8,3860.97,0.14,1.36,35.94,-228.22,44.2649371,-110.6374333,2361.17
9021N 10,44.448502,-110.635,2536.5,3835.07,0.29,0.75,47.88,-236.47,44.4484403,-110.6357636,2537.94
4687HG36,44.396332,-110.63417,2453.6,3845.5,0.42,0.58,37.49,-237.65,44.3962703,-110.6349335,2455.01
5878 ngs,44.267502,-110.63383,2353.4,3861.86,0.14,1.44,34.63,-228.73,44.2674402,-110.6345933,2354.77
2150 ngs,44.149334,-110.63367,2101.3,3917.9,2.09,4.09,23.68,-206.89,44.149273,-110.6344341,2102.59
21501261,44.149502,-110.63367,2101.3,3917.86,1.93,4.07,23.62,-207.13,44.149441,-110.6344341,2102.59
4687H003,44.720833,-110.63367,2401.8,3903.92,0.15,0.68,50.58,-218.94,44.7207688,-110.6344326,2403.14
2661 ngs,44.000832,-110.63333,2105.6,3900.21,1.53,2.67,20.75,-212.28,44.0007728,-110.6340954,2106.88
21501204,44.283001,-110.6255,2379,3858.44,0.01,1.01,37.7,-229.09,44.2829394,-110.6262631,2380.37
2150 ngs,44.282833,-110.62534,2379,3858.4,0.01,1.01,37.67,-229.11,44.2827714,-110.6261031,2380.37
21501273,44.429501,-110.625,2525.6,3836.12,0.24,0.74,47.29,-235.9,44.4294395,-110.6257634,2527.03
2150 ngs,44.429333,-110.62483,2525.6,3836.1,0.23,0.73,47.29,-235.93,44.4292715,-110.6255934,2527.03
9021O 10,44.438667,-110.62417,2550,3830.75,0.04,0.82,48.61,-237.43,44.4386056,-110.6249334,2551.43
9021 476,44.707001,-110.6235,2446,3891.67,0.14,0.7,53.2,-221.25,44.706937,-110.6242624,2447.36
3578 ngs,44.711666,-110.62334,2407.6,3897.6,0.04,0.7,46.87,-223.39,44.711602,-110.6241024,2408.95
35781630,44.711666,-110.62334,2407.6,3897.56,0.04,0.7,46.83,-223.43,44.711602,-110.6241024,2408.95
2661 ngs,44.026669,-110.62334,2302.5,3862.8,1.28,1.99,41.68,-214.31,44.0266099,-110.6241049,2303.82
26610144,44.026669,-110.62334,2302.5,3862.82,1.28,1.99,41.7,-214.29,44.0266099,-110.6241049,2303.82
764 ngs,44.274834,-110.62167,2353.4,3862.4,0.52,1.63,34.51,-228.28,44.2747725,-110.622433,2354.78
764C680,44.275002,-110.62167,2353.4,3862.37,0.49,1.62,34.46,-228.37,44.2749405,-110.622433,2354.78
764 ngs,44.709835,-110.62167,2407.3,3899.71,0.08,0.72,49.06,-221.11,44.709771,-110.6224324,2408.66
764C668,44.709999,-110.62167,2407.3,3899.67,0.08,0.72,49,-221.16,44.709935,-110.6224324,2408.66
4687HG51,44.534668,-110.62117,2485,3851.48,0.09,0.7,40.62,-238.23,44.5346061,-110.6219333,2486.43
4687H004,44.7225,-110.62033,2401.8,3904,0.21,0.72,50.51,-218.92,44.7224359,-110.6210923,2403.15
2150 ngs,44.913666,-110.61967,2298.2,3941.5,0.88,1.44,38.78,-217.68,44.9136024,-110.6204326,2299.5
21501443,44.913666,-110.61967,2298.2,3941.46,0.88,1.44,38.74,-217.72,44.9136024,-110.6204326,2299.5
2661 ngs,44.097332,-110.61833,2666.1,3796.21,0.2,3.35,80.73,-215.57,44.0972722,-110.6190941,2667.47
26610137,44.0975,-110.61833,2666.1,3796.22,0.19,3.35,80.72,-215.59,44.0974402,-110.6190941,2667.47
2661 ngs,44.039833,-110.61833,2409.7,3842.8,0.55,2.06,53.52,-215.1,44.0397739,-110.6190946,2411.04
26610143,44.040001,-110.61833,2409.7,3842.82,0.54,2.05,53.53,-215.12,44.0399419,-110.6190946,2411.04
4687HG97,44.8675,-110.61667,2496,3895.85,2.41,2.52,58.25,-217.69,44.8674363,-110.6174323,2497.37
2150 ngs,44.612835,-110.61383,2497.8,3850.4,0.04,0.74,36.41,-243.88,44.6127723,-110.6145927,2499.21
2150 ngs,44.948334,-110.61383,2025.7,4002.3,0.46,1.96,12.47,-213.4,44.9482705,-110.6145924,2026.96
2150 ngs,44.331665,-110.61333,2376.2,3859,0.39,0.56,32.99,-233.55,44.3316038,-110.6140929,2377.57
21501219,44.331665,-110.61333,2376.2,3859.04,0.39,0.56,33.03,-233.51,44.3316038,-110.6140929,2377.57
90211077,44.2985,-110.61117,2378,3859.25,0.03,0.86,36.8,-230,44.2984388,-110.6119328,2379.37
4687 ngs,44.658001,-110.60817,2530.1,3853.6,0,0.82,45.48,-238.38,44.6579378,-110.6089324,2531.5
21501220,44.326332,-110.608,2378.4,3858.89,0.25,0.57,34.04,-232.87,44.3262709,-110.6087628,2379.77
2150 ngs,44.326332,-110.60783,2378.4,3858.9,0.25,0.57,34.05,-232.86,44.3262709,-110.6085928,2379.77
9021P 10,44.428001,-110.60616,2508.1,3837.85,0.1,0.79,43.77,-237.57,44.42794,-110.606923,2509.51
2150 ngs,44.303333,-110.60533,2371.3,3860.4,0.06,0.86,35.45,-230.58,44.303272,-110.6060926,2372.67
764 ngs,44.953335,-110.60333,2026.6,4000.6,0.35,1.77,10.59,-215.68,44.9532716,-110.6040921,2027.86
764C071,44.953335,-110.60333,2026.6,4000.57,0.35,1.77,10.56,-215.71,44.9532716,-110.6040921,2027.86
26610142,44.053333,-110.6025,2364,3852.72,2.11,3.48,48.14,-212.4,44.0532743,-110.6032641,2365.37
2661 ngs,44.053333,-110.60233,2364,3852.71,2.16,3.49,48.13,-212.35,44.0532743,-110.6030941,2365.37
4687HG94,44.793835,-110.60083,2699.6,3852.57,0.42,2.35,84.37,-216.45,44.7937714,-110.6015917,2701
9021UNST,44.317333,-110.5985,2372.9,3860.08,0.06,0.68,34.35,-232.03,44.3172722,-110.5992625,2374.27
21501202,44.319668,-110.598,2373.2,3860.23,0.1,0.66,34.38,-232.01,44.3196072,-110.5987625,2374.57
2150 ngs,44.319668,-110.59783,2373.2,3860.21,0.1,0.66,34.36,-232.03,44.3196072,-110.5985925,2374.57
26610138,44.093334,-110.5975,2785.3,3771.82,0.31,3.84,93.42,-215.57,44.093275,-110.5982636,2786.71
2661 ngs,44.093334,-110.59734,2785.3,3771.8,0.29,3.83,93.4,-215.62,44.093275,-110.5981036,2786.71
21501444,44.917,-110.5945,2267.4,3950.39,0.12,1.26,37.88,-216.08,44.9169367,-110.5952617,2268.71
2150 ngs,44.916832,-110.59433,2267.4,3950.4,0.11,1.27,37.9,-216.05,44.9167687,-110.5950917,2268.71
9022YS20,44.328335,-110.59184,2409.4,3853.17,0,0.54,37.69,-232.97,44.3282743,-110.5926024,2410.77
2150 ngs,44.421833,-110.59133,2463.7,3844.8,0.18,0.73,37.59,-238.76,44.4217724,-110.5920927,2465.1
21503400,44.422001,-110.59133,2463.7,3844.8,0.19,0.73,37.58,-238.77,44.4219404,-110.5920927,2465.1
90215376,44.421333,-110.59116,2462.6,3844.89,0.18,0.72,37.39,-238.85,44.4212724,-110.5919227,2464
26610139,44.084999,-110.59,2783.2,3774.12,0.29,3.8,95.83,-212.99,44.0849403,-110.5907634,2784.6
2661 ngs,44.084835,-110.58984,2765.8,3774.1,0.28,3.49,90.46,-216.73,44.0847764,-110.5906034,2767.2
58785110,44.368832,-110.58984,2429,3850.78,0.01,0.46,37.68,-235.24,44.3687714,-110.5906025,2430.38
9021H 13,44.368832,-110.5895,2429,3850.86,0.02,0.46,37.76,-235.15,44.3687714,-110.5902625,2430.38
21501442,44.931168,-110.5895,2178.4,3968.54,0.16,1.25,27.32,-216.65,44.9311047,-110.5902615,2179.69
2150 ngs,44.931168,-110.58933,2178.4,3968.5,0.16,1.26,27.28,-216.68,44.9311047,-110.5900915,2179.69
2150 ngs,44.608833,-110.58533,2416.8,3867.8,0.12,0.7,29.22,-241.99,44.6087708,-110.5860922,2418.2
26610141,44.064999,-110.585,2508.8,3826.03,0.41,2.02,65.01,-214.86,44.0649408,-110.5857635,2510.19
35781625,44.34,-110.585,2409.1,3849.16,0,0.5,32.54,-238.13,44.3399395,-110.5857623,2410.47
2661 ngs,44.064835,-110.58483,2508.8,3826,0.39,2.01,64.99,-214.91,44.0647768,-110.5855935,2510.19
3578 ngs,44.339832,-110.58483,2409.1,3849.21,0,0.5,32.6,-238.07,44.3397715,-110.5855923,2410.47
4687H022,44.694668,-110.58466,2497.2,3873.58,0.28,0.73,52,-228,44.6946046,-110.5854216,2498.57
4687 ngs,44.743668,-110.584,2438.1,3897.35,1,0.98,53.12,-219.3,44.743604,-110.5847612,2439.46
2150 ngs,44.168835,-110.58334,2119.6,3917.4,0.61,4.01,27.06,-207.12,44.1687753,-110.5841025,2120.92
21501260,44.168835,-110.58334,2119.6,3917.36,0.61,4.01,27.02,-207.16,44.1687753,-110.5841025,2120.92
764 ngs,44.358334,-110.58334,2408.2,3852,0.13,0.46,33.44,-237.04,44.3582736,-110.5841023,2409.57
764C679,44.358334,-110.58334,2408.2,3851.97,0.13,0.46,33.41,-237.07,44.3582736,-110.5841023,2409.57
